epoch;auc;categorical_crossentropy;loss;val_auc;val_categorical_crossentropy;val_loss
0;0.6884889006614685;0.6449896693229675;0.6610172986984253;0.7058823108673096;0.607273280620575;0.607273280620575
1;0.6771555542945862;0.6177793145179749;0.6350225806236267;0.7058823108673096;0.6089358925819397;0.6089358925819397
2;0.679111123085022;0.6364695429801941;0.6310065984725952;0.7058823108673096;0.6142382621765137;0.6142382621765137
3;0.6621333360671997;0.6216327548027039;0.633587121963501;0.7058823108673096;0.6147419214248657;0.6147419214248657
4;0.6821777820587158;0.6375601291656494;0.632269561290741;0.7058823108673096;0.609846293926239;0.609846293926239
5;0.6916444301605225;0.6150022149085999;0.6299803256988525;0.7058823108673096;0.6075577735900879;0.6075577735900879
6;0.6897333264350891;0.6208637356758118;0.6297430396080017;0.7058823108673096;0.6059719324111938;0.6059719324111938
7;0.6952444314956665;0.6386870741844177;0.631007194519043;0.7058823108673096;0.605798065662384;0.605798065662384
8;0.6778222322463989;0.648040235042572;0.6317811608314514;0.7058823108673096;0.6058536767959595;0.6058536767959595
9;0.6904889345169067;0.6462908387184143;0.6308109760284424;0.7058823108673096;0.6064647436141968;0.6064647436141968
10;0.6941778063774109;0.6431612968444824;0.6293007135391235;0.7058823108673096;0.609119176864624;0.609119176864624
11;0.6827999949455261;0.6170201897621155;0.6303470134735107;0.7058823108673096;0.612444281578064;0.612444281578064
12;0.6778222322463989;0.6245993971824646;0.6315020322799683;0.7058823108673096;0.6123852729797363;0.6123852729797363
13;0.6758666038513184;0.6103053689002991;0.630664050579071;0.7058823108673096;0.6094969511032104;0.6094969511032104
14;0.6821333169937134;0.6286764740943909;0.6295648217201233;0.7058823108673096;0.6067632436752319;0.6067632436752319
15;0.7002222537994385;0.6246300339698792;0.629336416721344;0.7058823108673096;0.6059804558753967;0.6059804558753967
16;0.6717777848243713;0.6379635334014893;0.630443274974823;0.7058823108673096;0.6058664321899414;0.6058664321899414
17;0.6778222322463989;0.6213329434394836;0.6306955814361572;0.7058823108673096;0.6059354543685913;0.6059354543685913
18;0.6778222322463989;0.605121374130249;0.6305414438247681;0.7058823108673096;0.6060897707939148;0.6060897707939148
19;0.6778222322463989;0.6292264461517334;0.6301422119140625;0.7058823108673096;0.6060793995857239;0.6060793995857239
20;0.6752889156341553;0.636950671672821;0.6297880411148071;0.7058823108673096;0.6064832806587219;0.6064832806587219
21;0.6678222417831421;0.6362465023994446;0.6295722723007202;0.7058823108673096;0.6076680421829224;0.6076680421829224
22;0.6554222106933594;0.6531355977058411;0.629591703414917;0.7058823108673096;0.6096792221069336;0.6096792221069336
23;0.6951555013656616;0.6509852409362793;0.6290203332901001;0.7058823108673096;0.6123795509338379;0.6123795509338379
24;0.6838889122009277;0.63580322265625;0.6302438378334045;0.7058823108673096;0.6149829626083374;0.6149829626083374
25;0.642799973487854;0.6611528396606445;0.6320869326591492;0.7058823108673096;0.6152782440185547;0.6152782440185547
26;0.6433333158493042;0.6220519542694092;0.6334118247032166;0.7058823108673096;0.6167237758636475;0.6167237758636475
27;0.6878222227096558;0.6311450004577637;0.6318858861923218;0.7058823108673096;0.6125292778015137;0.6125292778015137
28;0.6916444301605225;0.6219590306282043;0.6293572783470154;0.7058823108673096;0.6086692214012146;0.6086692214012146
29;0.689644455909729;0.6354491710662842;0.6284663081169128;0.7058823108673096;0.6065865159034729;0.6065865159034729
30;0.6784444451332092;0.6280961036682129;0.6287630200386047;0.7058823108673096;0.6061229705810547;0.6061229705810547
31;0.6519556045532227;0.6633703112602234;0.6303903460502625;0.7058823108673096;0.6059830188751221;0.6059830188751221
32;0.6565777063369751;0.6367753148078918;0.6298826932907104;0.7058823108673096;0.6070556044578552;0.6070556044578552
33;0.6574222445487976;0.6064608693122864;0.6288249492645264;0.7058823108673096;0.6082401871681213;0.6082401871681213
34;0.6798222064971924;0.6350944638252258;0.628530740737915;0.7058823108673096;0.6083974242210388;0.6083974242210388
