epoch;auc;categorical_crossentropy;loss;val_auc;val_categorical_crossentropy;val_loss
0;0.3943999707698822;0.7809305787086487;0.7874354720115662;0.4117647111415863;0.7406080365180969;0.7406080365180969
1;0.3736889064311981;0.730592668056488;0.7372708916664124;0.4117647111415863;0.7056642174720764;0.7056642174720764
2;0.4247555732727051;0.6979150772094727;0.7001174688339233;0.5882353186607361;0.6864369511604309;0.6864369511604309
3;0.5545333027839661;0.6939697265625;0.6868932247161865;0.5882353186607361;0.6784992218017578;0.6784992218017578
4;0.6206222176551819;0.6756041646003723;0.6753249764442444;0.5882353186607361;0.6775501370429993;0.6775501370429993
5;0.5886222124099731;0.6801645159721375;0.675399661064148;0.5882353186607361;0.678837776184082;0.678837776184082
6;0.5398667454719543;0.6980140805244446;0.677581250667572;0.5882353186607361;0.6802912950515747;0.6802912950515747
7;0.5972889065742493;0.6718711256980896;0.6763687133789062;0.5882353186607361;0.6801699995994568;0.6801699995994568
8;0.5972889065742493;0.6767706274986267;0.6762248873710632;0.5882353186607361;0.679893970489502;0.679893970489502
9;0.5972889065742493;0.6744714379310608;0.6759784817695618;0.5882353186607361;0.6792460083961487;0.6792460083961487
10;0.5972889065742493;0.6807584762573242;0.6757928133010864;0.5882353186607361;0.6785942912101746;0.6785942912101746
11;0.5982222557067871;0.6753666996955872;0.6748794317245483;0.5882353186607361;0.678124725818634;0.678124725818634
12;0.5982222557067871;0.6750637888908386;0.6745785474777222;0.5882353186607361;0.6778083443641663;0.6778083443641663
13;0.5972889065742493;0.6788622736930847;0.6744053959846497;0.5882353186607361;0.6776355504989624;0.6776355504989624
14;0.5972889065742493;0.6786839365959167;0.6744787693023682;0.5882353186607361;0.677515983581543;0.677515983581543
15;0.5972889065742493;0.67143315076828;0.6745544672012329;0.5882353186607361;0.6774948835372925;0.6774948835372925
16;0.5972889065742493;0.6785555481910706;0.6746512055397034;0.5882353186607361;0.6775031089782715;0.6775031089782715
17;0.5972889065742493;0.6681931614875793;0.6746386885643005;0.5882353186607361;0.6775014400482178;0.6775014400482178
18;0.5789333581924438;0.6714549660682678;0.6745948195457458;0.5882353186607361;0.6775012016296387;0.6775012016296387
19;0.6029999256134033;0.671271026134491;0.6746106147766113;0.5882353186607361;0.677588939666748;0.677588939666748
20;0.539222240447998;0.6959487795829773;0.6753528118133545;0.5882353186607361;0.677744448184967;0.677744448184967
21;0.5916444659233093;0.6707610487937927;0.6741368770599365;0.5882353186607361;0.6776337027549744;0.6776337027549744
22;0.5973333120346069;0.6709458231925964;0.6742413640022278;0.5882353186607361;0.67757248878479;0.67757248878479
23;0.5973333716392517;0.6648688912391663;0.6741459965705872;0.5882353186607361;0.6775819063186646;0.6775819063186646
24;0.5973333716392517;0.6706714630126953;0.6740037202835083;0.5882353186607361;0.6777043342590332;0.6777043342590332
25;0.5973333716392517;0.6802719235420227;0.6741670370101929;0.5882353186607361;0.677884578704834;0.677884578704834
26;0.5973333716392517;0.6800697445869446;0.6740408539772034;0.5882353186607361;0.6778287887573242;0.6778287887573242
27;0.5973333716392517;0.6745028495788574;0.6738824844360352;0.5882353186607361;0.6777710914611816;0.6777710914611816
28;0.5784000158309937;0.6627128720283508;0.6739134788513184;0.5882353186607361;0.6777080297470093;0.6777080297470093
29;0.5973333716392517;0.6753783822059631;0.6737118363380432;0.5882353186607361;0.6777606010437012;0.6777606010437012
30;0.5973333716392517;0.6712982058525085;0.6737194061279297;0.5882353186607361;0.6777653098106384;0.6777653098106384
31;0.5973333716392517;0.6917403340339661;0.673783540725708;0.5882353186607361;0.6777773499488831;0.6777773499488831
32;0.5799111127853394;0.6629838943481445;0.6739001274108887;0.5882353186607361;0.6775965094566345;0.6775965094566345
33;0.5973333716392517;0.6741612553596497;0.6734848022460938;0.5882353186607361;0.6776164174079895;0.6776164174079895
34;0.5973333120346069;0.678302526473999;0.6737280488014221;0.5882353186607361;0.6776576638221741;0.6776576638221741
35;0.5973333716392517;0.6860113739967346;0.6734832525253296;0.5882353186607361;0.6776109337806702;0.6776109337806702
36;0.5717777609825134;0.6597135066986084;0.6737020611763;0.5882353186607361;0.6775141954421997;0.6775141954421997
37;0.5973333716392517;0.6629862189292908;0.6733583211898804;0.5882353186607361;0.6775580048561096;0.6775580048561096
38;0.5973333716392517;0.6661357283592224;0.673229992389679;0.5882353186607361;0.67777019739151;0.67777019739151
39;0.616266667842865;0.6615123152732849;0.6732770204544067;0.5882353186607361;0.6782065629959106;0.6782065629959106
40;0.628000020980835;0.6832447052001953;0.6733943819999695;0.5882353186607361;0.6786515712738037;0.6786515712738037
41;0.5973333716392517;0.6699027419090271;0.6735754609107971;0.5882353186607361;0.6786760091781616;0.6786760091781616
42;0.5973333120346069;0.6609330773353577;0.6736078262329102;0.5882353186607361;0.6787194013595581;0.6787194013595581
43;0.5948888659477234;0.6698744297027588;0.6735959649085999;0.5882353186607361;0.678905725479126;0.678905725479126
44;0.5973333716392517;0.669968843460083;0.6737068891525269;0.5882353186607361;0.6788301467895508;0.6788301467895508
45;0.5973333716392517;0.6791310906410217;0.6736356616020203;0.5882353186607361;0.6787623167037964;0.6787623167037964
46;0.5973333716392517;0.6611118912696838;0.6735931038856506;0.5882353186607361;0.6784377694129944;0.6784377694129944
47;0.5973333716392517;0.6654837727546692;0.6733007431030273;0.5882353186607361;0.6783709526062012;0.6783709526062012
48;0.5853333473205566;0.6653769612312317;0.6732476949691772;0.5882353186607361;0.6783621311187744;0.6783621311187744
49;0.5973333716392517;0.6785934567451477;0.6732676029205322;0.5882353186607361;0.6784230470657349;0.6784230470657349
50;0.5839999914169312;0.669789731502533;0.673278272151947;0.5882353186607361;0.6781798005104065;0.6781798005104065
51;0.6026666760444641;0.6696758270263672;0.6730561256408691;0.5882353186607361;0.6780442595481873;0.6780442595481873
52;0.6026666760444641;0.6652587056159973;0.6729769110679626;0.5882353186607361;0.6780223846435547;0.6780223846435547
53;0.6026666760444641;0.6738154888153076;0.6729429960250854;0.5882353186607361;0.678054928779602;0.678054928779602
54;0.5996444225311279;0.6693536639213562;0.6729661822319031;0.5882353186607361;0.6779425740242004;0.6779425740242004
55;0.5737333297729492;0.6822372078895569;0.6729687452316284;0.5882353186607361;0.6779188513755798;0.6779188513755798
56;0.6026666760444641;0.6735827922821045;0.6727033257484436;0.5882353186607361;0.6777371168136597;0.6777371168136597
57;0.5879111289978027;0.6698123812675476;0.6728401780128479;0.5882353186607361;0.6775844097137451;0.6775844097137451
58;0.6026666760444641;0.6735227704048157;0.6726738810539246;0.5882353186607361;0.6775670051574707;0.6775670051574707
59;0.5969777703285217;0.6698237061500549;0.6727214455604553;0.5882353186607361;0.677544116973877;0.677544116973877
60;0.5812889337539673;0.6653115153312683;0.67266446352005;0.5882353186607361;0.6775700449943542;0.6775700449943542
61;0.5659555196762085;0.693622887134552;0.6734424829483032;0.5882353186607361;0.677682638168335;0.677682638168335
62;0.6026666760444641;0.6688332557678223;0.6725584864616394;0.5882353186607361;0.6775351166725159;0.6775351166725159
