epoch;accuracy;loss;val_accuracy;val_loss
0;0.6727198362350464;1.1417462825775146;0.709187924861908;0.889740526676178
1;0.7178899645805359;0.9426701068878174;0.7497152090072632;0.8696603775024414
2;0.7179837226867676;0.9383779168128967;0.7489464282989502;0.8666126132011414
3;0.7183879017829895;0.9369379281997681;0.7330935001373291;0.8710916638374329
4;0.7186612486839294;0.9361943006515503;0.7330935001373291;0.8670558333396912
5;0.718651533126831;0.9355450868606567;0.7330991625785828;0.8653865456581116
6;0.71860271692276;0.9353559017181396;0.7334582805633545;0.8736502528190613
7;0.7186905741691589;0.9349802732467651;0.7332730889320374;0.8603634238243103
8;0.7187179327011108;0.9345735907554626;0.7491035461425781;0.8622415661811829
9;0.7186203002929688;0.9343278408050537;0.7329869270324707;0.8655754327774048
10;0.7186925411224365;0.9341732263565063;0.7490979433059692;0.8644565343856812
11;0.7188096642494202;0.9341596961021423;0.749109148979187;0.8626478910446167
12;0.7187354564666748;0.9339461326599121;0.7334302067756653;0.8679609894752502
13;0.7188155055046082;0.9338207840919495;0.73396897315979;0.8719537854194641
14;0.7188897132873535;0.9337597489356995;0.7330935001373291;0.8625171780586243
15;0.7188018560409546;0.9336057901382446;0.7518195509910583;0.8648350238800049
16;0.7187608480453491;0.9336186647415161;0.7339857816696167;0.8667095899581909
17;0.7189072966575623;0.9336190819740295;0.7493336200714111;0.8577451109886169
18;0.7188916802406311;0.9336060285568237;0.7332506775856018;0.8648716807365417
19;0.7188936471939087;0.9336177706718445;0.7329363822937012;0.8645219206809998
20;0.7188272476196289;0.9335388541221619;0.7339521050453186;0.8676893711090088
21;0.7189170718193054;0.9335755705833435;0.7501192688941956;0.8620675206184387
22;0.7189385294914246;0.9334843754768372;0.7492550611495972;0.8643519878387451
23;0.718848705291748;0.9334902167320251;0.7494514584541321;0.8583544492721558
24;0.7188311815261841;0.9334023594856262;0.7329419851303101;0.8665735721588135
25;0.7189072966575623;0.9333770275115967;0.748957633972168;0.8636626601219177
26;0.7188370227813721;0.9334057569503784;0.7487612366676331;0.8616812825202942
27;0.7188057899475098;0.9333400726318359;0.7496029734611511;0.8644295334815979
28;0.7189210057258606;0.9333392977714539;0.7336153984069824;0.863688051700592
29;0.7188408970832825;0.9333104491233826;0.7337669134140015;0.8664430975914001
30;0.7188467979431152;0.9332863092422485;0.7492887377738953;0.8641954064369202
31;0.7188057899475098;0.9333036541938782;0.7336546778678894;0.8646469712257385
32;0.7189932465553284;0.9333882927894592;0.7332786917686462;0.8618775010108948
33;0.7189561128616333;0.9333170056343079;0.7328241467475891;0.860109269618988
34;0.7189561128616333;0.9332775473594666;0.7493111491203308;0.8619083166122437
35;0.7188448309898376;0.9332663416862488;0.7338286638259888;0.8633190393447876
36;0.7188546061515808;0.9331627488136292;0.7336490750312805;0.8699156641960144
37;0.7189404964447021;0.9333515763282776;0.7330935001373291;0.8713372349739075
38;0.7189834713935852;0.933284342288971;0.7336490750312805;0.8652657270431519
39;0.7188506722450256;0.9332623481750488;0.7334302067756653;0.8644197583198547
40;0.7190107703208923;0.9332734942436218;0.7342046499252319;0.8631012439727783
41;0.7189326882362366;0.9332781434059143;0.7329419851303101;0.8711177706718445
42;0.7188878059387207;0.9332860112190247;0.7487949132919312;0.8620242476463318
43;0.7187901735305786;0.9332283735275269;0.7329419851303101;0.864167332649231
44;0.7188214063644409;0.9331886768341064;0.7335817217826843;0.8661759495735168
45;0.7188408970832825;0.9332283735275269;0.7340980172157288;0.862940788269043
46;0.7188546061515808;0.9332419037818909;0.7339521050453186;0.8636811375617981
47;0.7189170718193054;0.9331756830215454;0.7334694862365723;0.8673173785209656
48;0.7189131379127502;0.933191180229187;0.7329419851303101;0.8710695505142212
49;0.718973696231842;0.9331464767456055;0.7494402527809143;0.8621674180030823
50;0.718924880027771;0.9331672787666321;0.7336771488189697;0.8622281551361084
51;0.7188858389854431;0.9331305027008057;0.7334526777267456;0.8708418607711792
52;0.7188038229942322;0.9331814646720886;0.7334302067756653;0.8646330833435059
53;0.7189210057258606;0.9331197142601013;0.7487949132919312;0.8673184514045715
54;0.718973696231842;0.9331144690513611;0.7333011627197266;0.8645641803741455
55;0.7189072966575623;0.9331018328666687;0.7494739294052124;0.8619194626808167
56;0.7189072966575623;0.9331197142601013;0.7335873246192932;0.8675811290740967
57;0.7188780307769775;0.9330652952194214;0.748957633972168;0.8633973002433777
58;0.7188760638237;0.9330306649208069;0.7492943406105042;0.8631812930107117
59;0.7189131379127502;0.9330811500549316;0.7338061928749084;0.8635658621788025
60;0.7189444303512573;0.9331264495849609;0.7336827516555786;0.8638538122177124
61;0.7188994884490967;0.9330756068229675;0.7330935001373291;0.8699058294296265
62;0.7189385294914246;0.9330967664718628;0.7337893843650818;0.8693451285362244
63;0.7189170718193054;0.9330679774284363;0.7334302067756653;0.874713659286499
64;0.718919038772583;0.9330406188964844;0.7492943406105042;0.8634148836135864
65;0.7188975214958191;0.9330387115478516;0.7487949132919312;0.861444890499115
66;0.7188643217086792;0.9330345988273621;0.7492943406105042;0.8625791668891907
67;0.7189404964447021;0.9330582618713379;0.7496310472488403;0.8643049001693726
68;0.7189210057258606;0.9330234527587891;0.7330991625785828;0.862956166267395
69;0.7188838720321655;0.9329386949539185;0.7492943406105042;0.8656584620475769
70;0.7189053297042847;0.9330466389656067;0.7329869270324707;0.8685390949249268
71;0.7189424633979797;0.9329781532287598;0.7499621510505676;0.865476667881012
72;0.7189170718193054;0.9330305457115173;0.7496984004974365;0.8620943427085876
73;0.7189600467681885;0.9329694509506226;0.7494458556175232;0.8646025657653809
74;0.7189072966575623;0.9329886436462402;0.7334302067756653;0.8640099763870239
75;0.7188252806663513;0.9329504370689392;0.7330991625785828;0.8693366050720215
76;0.7189385294914246;0.9328964948654175;0.7498106360435486;0.8697304725646973
77;0.7188936471939087;0.9329336881637573;0.7489520311355591;0.8624523878097534
78;0.7190088629722595;0.9330213069915771;0.749109148979187;0.8639850616455078
79;0.7189268469810486;0.9329738020896912;0.7332506775856018;0.8620905876159668
80;0.7189288139343262;0.9329475164413452;0.7494683265686035;0.864405632019043
81;0.7189268469810486;0.9329156279563904;0.7491821050643921;0.8635401725769043
82;0.7188936471939087;0.9328780174255371;0.7332786917686462;0.8612868785858154
83;0.7188721895217896;0.9330217838287354;0.7330935001373291;0.8665444254875183
84;0.7189502716064453;0.9329295754432678;0.7334358096122742;0.8629119992256165
85;0.7189893126487732;0.9329208135604858;0.7496254444122314;0.8651599287986755
86;0.7189639210700989;0.9328925013542175;0.7334358096122742;0.8659290671348572
87;0.7188897132873535;0.933042585849762;0.7492943406105042;0.8629935383796692
88;0.718924880027771;0.9328645467758179;0.7330935001373291;0.8655106425285339
89;0.7188878059387207;0.9329425692558289;0.7329419851303101;0.8736276030540466
90;0.7189971208572388;0.9329097867012024;0.7330935001373291;0.867021381855011
91;0.7188819050788879;0.9329280853271484;0.7494739294052124;0.8621337413787842
92;0.7188956141471863;0.9328970313072205;0.7327736616134644;0.8644667863845825
93;0.7188858389854431;0.932835578918457;0.7485816478729248;0.8582690954208374
94;0.7189522385597229;0.9329196214675903;0.7329419851303101;0.8707475066184998
95;0.7189072966575623;0.9328339695930481;0.7334582805633545;0.8676629662513733
96;0.7189268469810486;0.9329251646995544;0.7492662668228149;0.8651199340820312
97;0.7189932465553284;0.9328733086585999;0.7339521050453186;0.8651894330978394
98;0.7189210057258606;0.9328368306159973;0.7499621510505676;0.863860011100769
99;0.7189541459083557;0.9328399300575256;0.7491147518157959;0.862278401851654
100;0.7188760638237;0.9328501224517822;0.7491821050643921;0.8608108162879944
101;0.7188546061515808;0.9328581690788269;0.7329419851303101;0.8641008138656616
102;0.7189268469810486;0.9328879117965698;0.7487612366676331;0.8615647554397583
103;0.7189756631851196;0.9328069090843201;0.7330935001373291;0.8639101982116699
104;0.7189932465553284;0.9328277707099915;0.7491035461425781;0.8619468212127686
105;0.718919038772583;0.9328138828277588;0.7326670289039612;0.8664383888244629
106;0.7189580798149109;0.9328173995018005;0.7494514584541321;0.8621538281440735
107;0.7189131379127502;0.9327945709228516;0.7489520311355591;0.8623397946357727
108;0.7189404964447021;0.9328726530075073;0.7332786917686462;0.8650632500648499
109;0.7190107703208923;0.9328020215034485;0.7334302067756653;0.85993492603302
110;0.7189072966575623;0.9328072667121887;0.7492943406105042;0.8635506629943848
111;0.7189698219299316;0.9327825903892517;0.7334246039390564;0.866241455078125
112;0.718930721282959;0.9327918887138367;0.7332506775856018;0.862765908241272
113;0.7188799977302551;0.9327809810638428;0.7522516846656799;0.8606608510017395
114;0.7188819050788879;0.9327541589736938;0.7494683265686035;0.8617814183235168
115;0.7189541459083557;0.9328046441078186;0.7334694862365723;0.8709737062454224
116;0.7189151048660278;0.9327586889266968;0.7330991625785828;0.8634970784187317
117;0.7189385294914246;0.9328073263168335;0.7494514584541321;0.8625881671905518
118;0.7189600467681885;0.9328213334083557;0.7489520311355591;0.8641527891159058
119;0.7189834713935852;0.9327260851860046;0.7329363822937012;0.865567684173584
120;0.7189092636108398;0.9327691793441772;0.7329419851303101;0.8664260506629944
121;0.7189893126487732;0.9328118562698364;0.7330935001373291;0.8657199144363403
122;0.7188721895217896;0.9327555894851685;0.7334358096122742;0.8631415367126465
123;0.7189131379127502;0.9327297210693359;0.7339521050453186;0.8634089827537537
124;0.7188897132873535;0.9327460527420044;0.7332786917686462;0.8684639930725098
125;0.718919038772583;0.932809054851532;0.7341036200523376;0.8632441163063049
126;0.7189268469810486;0.9327266812324524;0.7337949872016907;0.8694688677787781
127;0.7189092636108398;0.9327529668807983;0.7492887377738953;0.8611437082290649
128;0.71897953748703;0.9327315092086792;0.7491147518157959;0.8628374934196472
129;0.7189444303512573;0.932707667350769;0.7494739294052124;0.8651813864707947
130;0.7189600467681885;0.9326687455177307;0.749647855758667;0.8609606623649597
131;0.7189483046531677;0.9327054619789124;0.7330991625785828;0.8675888776779175
132;0.7189698219299316;0.9327087998390198;0.748957633972168;0.8616536855697632
133;0.718924880027771;0.9326955080032349;0.7339465022087097;0.8715923428535461
134;0.7188760638237;0.9327488541603088;0.7332786917686462;0.8691059350967407
135;0.7188682556152344;0.9327442646026611;0.7329419851303101;0.8641960024833679
136;0.7190107703208923;0.932725727558136;0.7499677538871765;0.8583307266235352
137;0.7188604474067688;0.9326822757720947;0.7329419851303101;0.8659784197807312
138;0.7189698219299316;0.9326542019844055;0.7336097955703735;0.8659948110580444
139;0.7188956141471863;0.9326967000961304;0.7496029734611511;0.8647443056106567
140;0.7189717292785645;0.9327399730682373;0.7330935001373291;0.8647372722625732
141;0.718930721282959;0.9326625466346741;0.7337949872016907;0.8628459572792053
142;0.7188546061515808;0.9326286911964417;0.7328298091888428;0.8644788861274719
143;0.7188975214958191;0.9326882362365723;0.7491147518157959;0.8616708517074585
144;0.7189385294914246;0.9326690435409546;0.748957633972168;0.8600670099258423
145;0.7189444303512573;0.9327623248100281;0.7491147518157959;0.8638639450073242
146;0.718973696231842;0.93267822265625;0.7496310472488403;0.8660474419593811
147;0.7189717292785645;0.9326534271240234;0.7496310472488403;0.8612902164459229
148;0.7188956141471863;0.9326935410499573;0.748957633972168;0.8620787858963013
149;0.7189658880233765;0.932604193687439;0.7494739294052124;0.8610401749610901
150;0.7189483046531677;0.932594895362854;0.7334358096122742;0.8657320141792297
151;0.7189502716064453;0.9326406717300415;0.7494514584541321;0.8612844347953796
152;0.7189072966575623;0.9326139092445374;0.7329363822937012;0.8699904680252075
153;0.7189034223556519;0.9326294660568237;0.7332786917686462;0.8667993545532227
154;0.7189561128616333;0.9325805902481079;0.7491147518157959;0.8647690415382385
155;0.7188467979431152;0.9326902627944946;0.7490923404693604;0.8630831837654114
156;0.718967854976654;0.9326222538948059;0.7491147518157959;0.8614050149917603
157;0.7189463376998901;0.9327173829078674;0.7328298091888428;0.8693969249725342
158;0.7189776301383972;0.9326808452606201;0.7488453984260559;0.8610597848892212
159;0.7189229130744934;0.9326354265213013;0.7334358096122742;0.867036759853363
160;0.7189131379127502;0.9325957298278809;0.7339577078819275;0.8698201179504395
161;0.7190088629722595;0.9326978325843811;0.7329363822937012;0.8667595982551575
162;0.7189717292785645;0.9326224327087402;0.7496310472488403;0.8622583150863647
163;0.7189444303512573;0.9326791167259216;0.7329419851303101;0.8682916164398193
164;0.7189151048660278;0.9326467514038086;0.7330991625785828;0.8671144843101501
165;0.7189951539039612;0.932712972164154;0.7492943406105042;0.8638927936553955
166;0.7189522385597229;0.9326585531234741;0.7499677538871765;0.8598707318305969
167;0.7188819050788879;0.9327099323272705;0.7331608533859253;0.8687699437141418
168;0.7189268469810486;0.932675838470459;0.7329419851303101;0.8659715056419373
169;0.7189990878105164;0.9325733184814453;0.7334302067756653;0.8686618208885193
170;0.718973696231842;0.9326174855232239;0.7330991625785828;0.8661437630653381
171;0.7189639210700989;0.9326026439666748;0.748957633972168;0.863507091999054
172;0.7189502716064453;0.9326648712158203;0.748957633972168;0.8638674020767212
173;0.7189366221427917;0.9326150417327881;0.7491147518157959;0.8647456765174866
174;0.7189834713935852;0.9326499104499817;0.748957633972168;0.8638782501220703
175;0.7189873456954956;0.9325952529907227;0.7492943406105042;0.8613564968109131
176;0.7189385294914246;0.9326705932617188;0.7492943406105042;0.8643695116043091
177;0.7189151048660278;0.9326097965240479;0.7491147518157959;0.8610012531280518
178;0.7189951539039612;0.9326552748680115;0.7499677538871765;0.8589253425598145
