epoch;auc;categorical_crossentropy;loss;val_auc;val_categorical_crossentropy;val_loss
0;0.5814222097396851;0.6876413822174072;0.6767181158065796;0.5882353186607361;0.6789615154266357;0.6789615154266357
1;0.5947110652923584;0.6783425211906433;0.6740840077400208;0.5882353186607361;0.6775878071784973;0.6775878071784973
2;0.5825777649879456;0.6785013675689697;0.6752718091011047;0.5882353186607361;0.6786726713180542;0.6786726713180542
3;0.5750222206115723;0.6817898750305176;0.6761294603347778;0.5882353186607361;0.6785401105880737;0.6785401105880737
4;0.5973333716392517;0.6679416298866272;0.6753993630409241;0.5882353186607361;0.6778613328933716;0.6778613328933716
5;0.6131555438041687;0.6704924702644348;0.6734207272529602;0.5882353186607361;0.6777327060699463;0.6777327060699463
6;0.6131556034088135;0.6693266034126282;0.6728470325469971;0.5882353186607361;0.679455041885376;0.679455041885376
7;0.5963999629020691;0.6752775311470032;0.6742059588432312;0.5882353186607361;0.6807794570922852;0.6807794570922852
8;0.5958222150802612;0.6766672134399414;0.6751055121421814;0.5882353186607361;0.6802811622619629;0.6802811622619629
9;0.5871555805206299;0.6706175804138184;0.6745778322219849;0.5882353186607361;0.678593635559082;0.678593635559082
10;0.6115111112594604;0.6825082898139954;0.6730482578277588;0.5882353186607361;0.6777553558349609;0.6777553558349609
11;0.6098666191101074;0.6736065745353699;0.6727855205535889;0.5882353186607361;0.6775414347648621;0.6775414347648621
12;0.6077777743339539;0.6798931956291199;0.6732795238494873;0.5882353186607361;0.6779061555862427;0.6779061555862427
13;0.5845333337783813;0.6727765202522278;0.6747807860374451;0.5882353186607361;0.678382396697998;0.678382396697998
14;0.6200889348983765;0.6780767440795898;0.6746124625205994;0.5882353186607361;0.6778693199157715;0.6778693199157715
15;0.6002222299575806;0.6709215641021729;0.6734945774078369;0.5882353186607361;0.6774982810020447;0.6774982810020447
16;0.6075111627578735;0.6774832606315613;0.6727415323257446;0.5882353186607361;0.6777717471122742;0.6777717471122742
17;0.6026666760444641;0.6652200818061829;0.6724533438682556;0.5882353186607361;0.6781355142593384;0.6781355142593384
18;0.5909333229064941;0.6596419215202332;0.6728641986846924;0.5882353186607361;0.6791650056838989;0.6791650056838989
19;0.5789333581924438;0.6853418946266174;0.6740824580192566;0.5882353186607361;0.6801142692565918;0.6801142692565918
20;0.5996444225311279;0.6745359897613525;0.6735625863075256;0.5882353186607361;0.6788523197174072;0.6788523197174072
21;0.6169778108596802;0.677740752696991;0.6723912954330444;0.5882353186607361;0.6778550744056702;0.6778550744056702
22;0.6089333295822144;0.6658479571342468;0.6722863912582397;0.5882353186607361;0.677498996257782;0.677498996257782
23;0.6026666760444641;0.6844313144683838;0.672471821308136;0.5882353186607361;0.6774966716766357;0.6774966716766357
24;0.6026666760444641;0.6797881722450256;0.6721088290214539;0.5882353186607361;0.677689254283905;0.677689254283905
25;0.6014666557312012;0.6710633635520935;0.6730322241783142;0.5882353186607361;0.6780325770378113;0.6780325770378113
26;0.5843111276626587;0.6804418563842773;0.673492431640625;0.5882353186607361;0.6777588725090027;0.6777588725090027
27;0.5884888768196106;0.6801725029945374;0.6729059815406799;0.5882353186607361;0.6776672005653381;0.6776672005653381
28;0.5512000322341919;0.6868781447410583;0.6732807159423828;0.5882353186607361;0.6777678728103638;0.6777678728103638
29;0.6026666760444641;0.6707620620727539;0.6728461384773254;0.5882353186607361;0.6778348088264465;0.6778348088264465
30;0.5578222274780273;0.6809061169624329;0.6736063957214355;0.5882353186607361;0.6775766611099243;0.6775766611099243
31;0.6026666760444641;0.673428475856781;0.6725032329559326;0.5882353186607361;0.6775758862495422;0.6775758862495422
32;0.6002222299575806;0.6802374720573425;0.6723588109016418;0.5882353186607361;0.6775023341178894;0.6775023341178894
33;0.6026666760444641;0.6700314879417419;0.6724894046783447;0.5882353186607361;0.6775051951408386;0.6775051951408386
34;0.6026666760444641;0.6523473858833313;0.6719827651977539;0.5882353186607361;0.6775649785995483;0.6775649785995483
35;0.6208000183105469;0.6680502891540527;0.6710555553436279;0.5882353186607361;0.6788405179977417;0.6788405179977417
36;0.6107999682426453;0.6635479927062988;0.672019362449646;0.5882353186607361;0.6806470155715942;0.6806470155715942
37;0.6174222230911255;0.6588132381439209;0.6733054518699646;0.5882353186607361;0.6819510459899902;0.6819510459899902
38;0.6026666760444641;0.676200807094574;0.674784243106842;0.5882353186607361;0.682644248008728;0.682644248008728
39;0.6026666760444641;0.6812579035758972;0.674543559551239;0.5882353186607361;0.680997908115387;0.680997908115387
40;0.5863555669784546;0.6650591492652893;0.6736001372337341;0.5882353186607361;0.6788467764854431;0.6788467764854431
41;0.5962666869163513;0.6730089783668518;0.6718931198120117;0.5882353186607361;0.6779037714004517;0.6779037714004517
42;0.5730666518211365;0.6582200527191162;0.6722265481948853;0.5882353186607361;0.6775621175765991;0.6775621175765991
43;0.6026666760444641;0.6686436533927917;0.6713817119598389;0.5882353186607361;0.6776893734931946;0.6776893734931946
44;0.6041778326034546;0.6565278172492981;0.6712977290153503;0.5882353186607361;0.6779757738113403;0.6779757738113403
45;0.6017333269119263;0.6724724173545837;0.6711398959159851;0.5882353186607361;0.678667426109314;0.678667426109314
46;0.6026666760444641;0.6591715216636658;0.6715484857559204;0.5882353186607361;0.6791247725486755;0.6791247725486755
