epoch;accuracy;loss;val_accuracy;val_loss
0;0.6510885953903198;1.4782227277755737;0.7119881510734558;1.1366732120513916
1;0.7050065398216248;1.19871187210083;0.7217299342155457;1.1228537559509277
2;0.7050514221191406;1.188047170639038;0.737044095993042;1.119996428489685
3;0.7051549553871155;1.18494713306427;0.7217860817909241;1.118821620941162
4;0.7051725387573242;1.1834605932235718;0.7373078465461731;1.112572431564331
5;0.7052486538887024;1.1827092170715332;0.7372068762779236;1.1057469844818115
6;0.7051978707313538;1.1822477579116821;0.7371002435684204;1.1113790273666382
7;0.7052310705184937;1.1817916631698608;0.7368701696395874;1.1111398935317993
8;0.705162763595581;1.1813973188400269;0.7217636108398438;1.1181762218475342
9;0.7052662372589111;1.1809903383255005;0.7369206547737122;1.1146140098571777
10;0.7052193880081177;1.1809569597244263;0.7215111255645752;1.1144150495529175
11;0.7053170204162598;1.180670976638794;0.7212753891944885;1.1123067140579224
12;0.7052388787269592;1.1806402206420898;0.7339184284210205;1.1162171363830566
13;0.7052213549613953;1.1805000305175781;0.7371788024902344;1.1129522323608398
14;0.7052740454673767;1.1801953315734863;0.7205739617347717;1.117603063583374
15;0.7051920294761658;1.1799429655075073;0.721483051776886;1.1199721097946167
16;0.7053111791610718;1.1798417568206787;0.7373527884483337;1.108795166015625
17;0.7052682042121887;1.1798125505447388;0.7373247146606445;1.1144682168960571
18;0.7053365111351013;1.179916262626648;0.7369824051856995;1.1112009286880493
19;0.7052154541015625;1.179768681526184;0.7372012734413147;1.1086958646774292
20;0.7053072452545166;1.1797353029251099;0.7368645668029785;1.112653374671936
21;0.70525062084198;1.1795397996902466;0.7369431257247925;1.1143816709518433
22;0.7053170204162598;1.179672360420227;0.7369431257247925;1.116608738899231
23;0.7053892612457275;1.1794642210006714;0.7398555278778076;1.1133155822753906
24;0.7052916288375854;1.179586410522461;0.7370609641075134;1.1119368076324463
25;0.7054166197776794;1.1793534755706787;0.7370834350585938;1.1089142560958862
26;0.7053482532501221;1.1793614625930786;0.7367916107177734;1.117379069328308
27;0.7053716778755188;1.1794102191925049;0.7214886546134949;1.1235471963882446
28;0.7053228616714478;1.1793290376663208;0.7370834350585938;1.11113440990448
29;0.7053130865097046;1.17916738986969;0.7367242574691772;1.1102735996246338
30;0.7052369713783264;1.1791560649871826;0.7369375228881836;1.1132707595825195
31;0.7053970694541931;1.1791430711746216;0.721522331237793;1.1129908561706543
32;0.7054400444030762;1.1790541410446167;0.7370834350585938;1.1125388145446777
33;0.7053599953651428;1.1790006160736084;0.7215054631233215;1.1170170307159424
34;0.7052838206291199;1.1790019273757935;0.7370834350585938;1.1121898889541626
35;0.70538729429245;1.1789532899856567;0.7395188808441162;1.1118794679641724
36;0.7053111791610718;1.1790012121200562;0.7371114492416382;1.1156419515609741
37;0.7053033113479614;1.1788904666900635;0.7214100956916809;1.1207315921783447
38;0.7054185271263123;1.1788723468780518;0.7212193012237549;1.1187556982040405
39;0.7054068446159363;1.178853154182434;0.7217411994934082;1.1215766668319702
40;0.7053462862968445;1.178820252418518;0.7216569781303406;1.1167733669281006
41;0.7053014039993286;1.1787991523742676;0.721483051776886;1.113922119140625
42;0.7053638696670532;1.1787824630737305;0.7372012734413147;1.1154698133468628
43;0.7053990364074707;1.178719401359558;0.7371788024902344;1.1158455610275269
44;0.7053794860839844;1.178820252418518;0.737234890460968;1.1131491661071777
45;0.7053189873695374;1.1787569522857666;0.7217243313789368;1.1181772947311401
46;0.7053834199905396;1.1786913871765137;0.7369206547737122;1.114247441291809
47;0.7051939964294434;1.1787315607070923;0.737234890460968;1.116736888885498
48;0.7053287029266357;1.1786049604415894;0.7364493012428284;1.111224889755249
49;0.7053834199905396;1.1785701513290405;0.7215504050254822;1.1192547082901
50;0.7053326368331909;1.1784398555755615;0.7371675968170166;1.1145278215408325
51;0.7053794860839844;1.1784642934799194;0.7371731996536255;1.1106841564178467
52;0.7053736448287964;1.1785550117492676;0.7373022437095642;1.1149981021881104
53;0.7053619027137756;1.1783852577209473;0.7371731996536255;1.1140477657318115
54;0.7053638696670532;1.1784873008728027;0.7372124791145325;1.1184219121932983
55;0.7053834199905396;1.1784166097640991;0.7215728163719177;1.1166331768035889
56;0.7053853273391724;1.1782702207565308;0.7217019200325012;1.1181856393814087
57;0.7054166197776794;1.1782875061035156;0.7216120958328247;1.1200132369995117
58;0.705381453037262;1.1782822608947754;0.736892580986023;1.1156941652297974
59;0.7053678035736084;1.1781976222991943;0.736965537071228;1.1110707521438599
60;0.705381453037262;1.1782554388046265;0.737004816532135;1.1129754781723022
61;0.7053365111351013;1.1783702373504639;0.7373695969581604;1.1162331104278564
62;0.7053267955780029;1.1781965494155884;0.7367804050445557;1.1157065629959106
63;0.7054497599601746;1.1783016920089722;0.7217299342155457;1.1181526184082031
64;0.705424427986145;1.1781378984451294;0.7215448021888733;1.1267321109771729
65;0.7054693102836609;1.178037166595459;0.7370553612709045;1.110192060470581
66;0.7053619027137756;1.17815101146698;0.7371507287025452;1.1130927801132202
67;0.7054029107093811;1.178030014038086;0.7370272874832153;1.1170933246612549
68;0.7054224610328674;1.1779069900512695;0.7217692136764526;1.1186636686325073
69;0.705299437046051;1.1780362129211426;0.7370272874832153;1.1180765628814697
70;0.7053912281990051;1.1779531240463257;0.7215279340744019;1.1196483373641968
71;0.7054556608200073;1.1778961420059204;0.7356131672859192;1.115094542503357
72;0.7054263353347778;1.1778886318206787;0.7368869781494141;1.116588830947876
73;0.7053697109222412;1.177839756011963;0.7371283173561096;1.1186524629592896
74;0.7054224610328674;1.1778379678726196;0.7217243313789368;1.1207246780395508
75;0.705375611782074;1.1777667999267578;0.7367242574691772;1.1158679723739624
76;0.7054732441902161;1.177858829498291;0.7217243313789368;1.1205642223358154
77;0.7053716778755188;1.177781105041504;0.7372180819511414;1.1208370923995972
78;0.7054380774497986;1.1777441501617432;0.7371731996536255;1.1227611303329468
79;0.7054263353347778;1.1776872873306274;0.7369206547737122;1.1206257343292236
80;0.7054166197776794;1.1778457164764404;0.7215784192085266;1.1197304725646973
81;0.7054322361946106;1.177700400352478;0.7217243313789368;1.120309829711914
82;0.705375611782074;1.1778134107589722;0.7369206547737122;1.1164977550506592
