epoch;auc;categorical_crossentropy;loss;val_auc;val_categorical_crossentropy;val_loss
0;0.50342857837677;2.1376190185546875;2.149521589279175;0.5420168042182922;2.0925168991088867;2.0925168991088867
1;0.5510095357894897;2.069084882736206;2.0882608890533447;0.5714285969734192;2.036257743835449;2.036257743835449
2;0.5668444633483887;2.0751259326934814;2.038289785385132;0.651260495185852;1.992199182510376;1.992199182510376
3;0.6493587493896484;1.993984341621399;1.9997798204421997;0.680672287940979;1.9577298164367676;1.9577298164367676
4;0.664469838142395;2.001800060272217;1.970272183418274;0.6848739385604858;1.9301015138626099;1.9301015138626099
5;0.6673142910003662;1.9522699117660522;1.9484175443649292;0.6890755891799927;1.9082928895950317;1.9082928895950317
6;0.6717270016670227;1.9369869232177734;1.9292175769805908;0.6932773590087891;1.891215205192566;1.891215205192566
7;0.674476146697998;1.9075514078140259;1.9141048192977905;0.6932772994041443;1.87758469581604;1.87758469581604
8;0.6760444641113281;1.8915481567382812;1.9013985395431519;0.7058823704719543;1.8659883737564087;1.8659883737564087
9;0.6816571354866028;1.9005252122879028;1.8911129236221313;0.7058823108673096;1.855810284614563;1.855810284614563
10;0.6813079118728638;1.9111474752426147;1.881243109703064;0.7058823704719543;1.8471198081970215;1.8471198081970215
11;0.6838603019714355;1.8619705438613892;1.8727174997329712;0.7100840210914612;1.8397903442382812;1.8397903442382812
12;0.6813333630561829;1.8916091918945312;1.8664928674697876;0.710084080696106;1.8328063488006592;1.8328063488006592
13;0.6841332912445068;1.8285375833511353;1.8586403131484985;0.7142857313156128;1.8267701864242554;1.8267701864242554
14;0.6866222023963928;1.8608626127243042;1.852291464805603;0.7142857313156128;1.820880651473999;1.820880651473999
15;0.6855428814888;1.851754069328308;1.8469655513763428;0.7142857313156128;1.8153877258300781;1.8153877258300781
16;0.6875428557395935;1.8017163276672363;1.8414632081985474;0.7142857313156128;1.8105943202972412;1.8105943202972412
17;0.6864888668060303;1.852015495300293;1.8369040489196777;0.7142857313156128;1.806337594985962;1.806337594985962
18;0.688533365726471;1.8290348052978516;1.8318172693252563;0.7142857313156128;1.8030637502670288;1.8030637502670288
19;0.6858920454978943;1.8643888235092163;1.8283642530441284;0.7142857313156128;1.8001070022583008;1.8001070022583008
20;0.6875746250152588;1.8026705980300903;1.8236812353134155;0.7142857313156128;1.7980221509933472;1.7980221509933472
21;0.6879174709320068;1.8100839853286743;1.8205609321594238;0.714285671710968;1.7960152626037598;1.7960152626037598
22;0.6918603777885437;1.845497727394104;1.8182963132858276;0.7142857313156128;1.794346809387207;1.794346809387207
23;0.6931111812591553;1.8401333093643188;1.8152192831039429;0.7142857313156128;1.7934350967407227;1.7934350967407227
24;0.6965333223342896;1.8243327140808105;1.8127225637435913;0.7142857313156128;1.7926536798477173;1.7926536798477173
25;0.6932952404022217;1.8025845289230347;1.8107956647872925;0.714285671710968;1.7922199964523315;1.7922199964523315
26;0.7014031410217285;1.8396472930908203;1.808729648590088;0.7142857313156128;1.7923097610473633;1.7923097610473633
27;0.7055873274803162;1.799944519996643;1.8069947957992554;0.7142857313156128;1.793257236480713;1.793257236480713
28;0.7049841284751892;1.7901650667190552;1.8048012256622314;0.7142857313156128;1.7938880920410156;1.7938880920410156
29;0.7063555717468262;1.8003844022750854;1.8033583164215088;0.714285671710968;1.794132947921753;1.794132947921753
30;0.7077397108078003;1.784123420715332;1.801923394203186;0.7142857313156128;1.794594645500183;1.794594645500183
31;0.7080952525138855;1.7992291450500488;1.8009424209594727;0.7142857313156128;1.7952200174331665;1.7952200174331665
32;0.7075809240341187;1.790023684501648;1.7998343706130981;0.7142857909202576;1.7957128286361694;1.7957128286361694
33;0.70711749792099;1.713244080543518;1.79912269115448;0.7142857313156128;1.796186923980713;1.796186923980713
34;0.7087999582290649;1.8635495901107788;1.7984259128570557;0.7142857313156128;1.7965751886367798;1.7965751886367798
35;0.7068190574645996;1.8643370866775513;1.7979254722595215;0.7100840210914612;1.797550082206726;1.797550082206726
36;0.7104761600494385;1.8368430137634277;1.7974931001663208;0.7100840210914612;1.7988792657852173;1.7988792657852173
37;0.7092888355255127;1.752541184425354;1.7971231937408447;0.7058823108673096;1.8003196716308594;1.8003196716308594
38;0.7120380997657776;1.8128609657287598;1.7967720031738281;0.7058823108673096;1.8017337322235107;1.8017337322235107
39;0.7116507291793823;1.8316205739974976;1.795905351638794;0.7058823704719543;1.8030048608779907;1.8030048608779907
40;0.7119428515434265;1.809994101524353;1.7962660789489746;0.7058823704719543;1.8046373128890991;1.8046373128890991
41;0.7123809456825256;1.8165284395217896;1.7961950302124023;0.7058823704719543;1.8055174350738525;1.8055174350738525
42;0.7123809456825256;1.7763770818710327;1.7959543466567993;0.7058823704719543;1.8061805963516235;1.8061805963516235
43;0.7109841108322144;1.8279982805252075;1.7963584661483765;0.7058823108673096;1.8065110445022583;1.8065110445022583
44;0.7116888761520386;1.7829227447509766;1.7957441806793213;0.7058823108673096;1.8069192171096802;1.8069192171096802
45;0.711974561214447;1.7450441122055054;1.7953064441680908;0.7016806602478027;1.8072543144226074;1.8072543144226074
46;0.7110285758972168;1.8031927347183228;1.7950488328933716;0.7016806602478027;1.8078486919403076;1.8078486919403076
47;0.7097396850585938;1.7727890014648438;1.7952101230621338;0.6932773590087891;1.8079967498779297;1.8079967498779297
48;0.7088253498077393;1.8339614868164062;1.7948378324508667;0.6974790096282959;1.8079054355621338;1.8079054355621338
49;0.7088634967803955;1.807245135307312;1.794609546661377;0.6974790096282959;1.8086408376693726;1.8086408376693726
50;0.7114285826683044;1.8392165899276733;1.7946799993515015;0.6974790096282959;1.8097259998321533;1.8097259998321533
51;0.7107365131378174;1.8096617460250854;1.7944687604904175;0.6974790096282959;1.8102446794509888;1.8102446794509888
52;0.7116888761520386;1.7957912683486938;1.7946618795394897;0.6974790096282959;1.8103901147842407;1.8103901147842407
53;0.7114285230636597;1.814876914024353;1.7947922945022583;0.6974790096282959;1.8100260496139526;1.8100260496139526
54;0.7114285230636597;1.7718356847763062;1.7949483394622803;0.6974790096282959;1.8097833395004272;1.8097833395004272
55;0.7114285230636597;1.768440842628479;1.7946858406066895;0.6974790096282959;1.809741497039795;1.809741497039795
56;0.7128888964653015;1.7867852449417114;1.7940785884857178;0.7016807198524475;1.8090232610702515;1.8090232610702515
57;0.7091809511184692;1.7850550413131714;1.7942793369293213;0.7016806602478027;1.8079850673675537;1.8079850673675537
58;0.7136444449424744;1.78142511844635;1.793798565864563;0.7058823704719543;1.807518482208252;1.807518482208252
59;0.7134857177734375;1.6744359731674194;1.794297456741333;0.7058823704719543;1.8071832656860352;1.8071832656860352
60;0.7101904153823853;1.853322982788086;1.795380711555481;0.7058823108673096;1.806818962097168;1.806818962097168
61;0.7126222252845764;1.7612991333007812;1.794888973236084;0.7058823108673096;1.8062525987625122;1.8062525987625122
